RxNodeID,TxID,CouplingLoss,BestRSRPNode
10185,0,-175.5979429284468,16
10185,61,-174.0072935439046,16
10185,122,-146.74358175895713,16
10186,0,-179.97840692107343,77
10186,61,-167.84178210273518,77
10186,122,-154.69115786574793,77
10187,0,-179.58809968170226,16
10187,61,-170.4149931617323,16
10187,122,-152.96221687146078,16
10188,0,-162.57114473988543,16
10188,61,-155.49096622879495,16
10188,122,-135.16663652932772,16
10189,0,-173.50252993446315,77
10189,61,-164.13549678592068,77
10189,122,-146.94833580463464,77
10190,0,-183.4858781089926,16
10190,61,-181.96118832799016,16
10190,122,-154.61543897768294,16
10191,0,-193.46084744927552,138
10191,61,-188.92622650553588,138
10191,122,-165.28791887392126,138
10192,0,-149.3759639814665,127
10192,61,-134.41049844444584,127
10192,122,-125.73082514531727,127
10193,0,-176.72366271204652,138
10193,61,-173.4292034006958,138
10193,122,-148.23817384526768,138
10194,0,-152.8877579193957,77
10194,61,-139.53056427669597,77
10194,122,-128.25778854535804,77
10195,0,-190.0459330546767,138
10195,61,-181.3907592626737,138
10195,122,-163.20358407723467,138
10196,0,-158.03674706701884,79
10196,61,-152.14942233941935,79
10196,122,-130.26033285038704,79
10197,0,-177.5973359305423,16
10197,61,-171.26580436035326,16
10197,122,-149.9490848368181,16
10198,0,-161.48902496718577,138
10198,61,-154.9965338121534,138
10198,122,-133.88886472613882,138
10199,0,-147.25653306106844,78
10199,61,-147.25653306106844,78
10199,122,-118.01950726802491,78
10200,0,-198.056759545639,16
10200,61,-188.29322235869182,16
10200,122,-171.6679619179115,16
10201,0,-154.5777435782377,77
10201,61,-143.312981995739,77
10201,122,-128.85623218761734,77
10202,0,-172.21427674514058,77
10202,61,-159.1857793390231,77
10202,122,-147.40072389479377,77
10203,0,-156.36206576353584,16
10203,61,-151.5631338121246,16
10203,122,-128.2684504579064,16
10204,0,-183.08112206659456,77
10204,61,-175.1871687567895,77
10204,122,-155.95909351182274,77
10205,0,-179.1745809750377,77
10205,61,-166.2544757935905,77
10205,122,-154.30693057127593,77
10206,0,-173.09691331668807,16
10206,61,-172.96471372049805,16
10206,122,-143.97119035164343,16
10207,0,-146.94311012942285,16
10207,61,-135.80180980079953,16
10207,122,-121.17422643755191,16
10208,0,-165.23266707347238,138
10208,61,-158.1018271612881,138
10208,122,-137.84356227527206,138
10209,0,-168.4654486593995,77
10209,61,-157.16921625651764,77
10209,122,-142.75946973446958,77
10210,0,-182.30423207126404,138
10210,61,-180.00679398876,138
10210,122,-153.59337076625383,138
10211,0,-170.75022410358488,138
10211,61,-166.210960512661,138
10211,122,-142.57799591493358,138
10212,0,-156.12135852571078,77
10212,61,-142.9158312251901,77
10212,122,-131.40677405615986,77
10213,0,-176.0404596549699,127
10213,61,-166.73080664409744,127
10213,122,-149.45666764040357,127
10214,0,-198.2416108762693,138
10214,61,-190.82966581231182,138
10214,122,-170.94593640198215,138
10215,0,-183.2023064168569,77
10215,61,-174.5347449839283,77
10215,122,-156.36880455835427,77
10216,0,-179.9284701363512,127
10216,61,-179.9284701363512,127
10216,122,-150.4178385388676,127
10217,0,-184.3771036011136,16
10217,61,-183.69584221805013,16
10217,122,-155.34691930084492,16
10218,0,-158.64030149096192,77
10218,61,-148.96853373848475,77
10218,122,-132.20632320601143,77
10219,0,-154.142821202532,16
10219,61,-145.26399022734492,16
10219,122,-127.3944850630893,16
10220,0,-198.5725012278225,77
10220,61,-185.2515228152024,77
10220,122,-173.9220669025907,77
10221,0,-148.72906785139347,138
10221,61,-144.73323644108197,138
10221,122,-120.41645106684952,138
10222,0,-193.7106508401825,138
10222,61,-189.73092742870926,138
10222,122,-165.3913907829484,138
10223,0,-173.6574853455905,16
10223,61,-171.33568087855036,16
10223,122,-144.95457393821462,16
10224,0,-140.24366154679265,16
10224,61,-136.40109006347,16
10224,122,-111.89309102428302,16
10225,0,-177.08728604923596,77
10225,61,-167.05262080966287,77
10225,122,-150.81395105842827,77
10226,0,-152.1194997776975,77
10226,61,-139.17800628013543,77
10226,122,-127.26056548329687,77
10227,0,-180.82060332695107,16
10227,61,-180.82060332695107,16
10227,122,-151.58284136519848,16
10228,0,-152.45250046058212,16
10228,61,-152.13865198000153,16
10228,122,-123.35760175082095,16
10229,0,-186.4929653536637,138
10229,61,-178.1131965244192,138
10229,122,-159.5476314772821,138
10230,0,-170.80359344911437,16
10230,61,-168.38480777062745,16
10230,122,-142.11948613300316,16
10231,0,-157.82961325804925,77
10231,61,-146.1939147294596,77
10231,122,-132.29216608602857,77
10232,0,-178.12893086006224,138
10232,61,-176.42177488955087,138
10232,122,-149.29501126494165,138
10233,0,-145.34973378132779,77
10233,61,-131.42346349095516,77
10233,122,-121.05187539387308,77
10234,0,-178.1207531077108,16
10234,61,-174.0763464917494,16
10234,122,-149.82418576812807,16
10235,0,-153.8001805798952,77
10235,61,-141.5710715653212,77
10235,122,-128.56260954083652,77
10236,0,-145.5390417513073,16
10236,61,-145.5390417513073,16
10236,122,-116.3393575539042,16
10237,0,-174.50331244846626,78
10237,61,-174.50331244846626,78
10237,122,-144.97966319361035,78
10238,0,-150.4254924623867,138
10238,61,-148.8601164052434,138
10238,122,-121.56276913476115,138
10239,0,-196.32206166504918,16
10239,61,-191.7498120110721,16
10239,122,-168.1620719223153,16
10240,0,-200.4246394936061,138
10240,61,-195.93909726351046,138
10240,122,-172.23732571584844,138
10241,0,-164.60982927792517,138
10241,61,-159.64557284616342,138
10241,122,-136.5522230781635,138
10242,0,-152.56035333246425,77
10242,61,-140.65610856289766,77
10242,122,-127.15523096840624,77
10243,0,-178.10125901010335,128
10243,61,-178.10125901010335,128
10243,122,-148.68990204440303,128
10244,0,-182.9459755925041,138
10244,61,-175.67702596805174,138
10244,122,-155.60089380959712,138
10245,0,-172.88970249564633,16
10245,61,-168.15795163010657,16
10245,122,-144.77346946186736,16
10246,0,-147.0156028090996,138
10246,61,-143.32509521631374,138
10246,122,-118.62674809411126,138
10247,0,-188.5588392832558,77
10247,61,-176.32590343700147,77
10247,122,-163.3190619776523,77
10248,0,-177.90784265838994,77
10248,61,-168.66801909171102,77
10248,122,-151.29999035598559,77
10249,0,-146.32153522769133,16
10249,61,-145.2038983948091,16
10249,122,-117.37616514310061,16
10250,0,-166.39701671267983,138
10250,61,-161.85417400209244,138
10250,122,-138.22437573585862,138
10251,0,-183.99010550902022,138
10251,61,-181.13425136224217,138
10251,122,-155.40062341502374,138
10252,0,-143.9921797404598,16
10252,61,-137.86718902962483,16
10252,122,-116.27915444804886,16
10253,0,-180.55106958791447,16
10253,61,-175.72271200230693,16
10253,122,-152.46236292090492,16
10254,0,-186.86429749395182,15
10254,61,-171.71285266473944,15
10254,122,-163.33834928048134,15
10255,0,-167.6022820859403,16
10255,61,-163.15646963006714,16
10255,122,-139.40989380635676,16
10256,0,-180.68424426578144,138
10256,61,-179.51645579974905,138
10256,122,-151.74211742776575,138
10257,0,-158.6408878697274,16
10257,61,-153.64827181533371,16
10257,122,-130.600435647555,16
10258,0,-165.98033610319388,77
10258,61,-155.0449824681284,77
10258,122,-140.10943803051987,77
10259,0,-178.27941311982886,16
10259,61,-171.19849922629322,16
10259,122,-150.87742687332826,16
10260,0,-145.18939176512015,16
10260,61,-138.89503977135843,16
10260,122,-117.53234116985176,16
10261,0,-177.86826809948494,77
10261,61,-169.48158324082092,77
10261,122,-150.92573879321415,77
10262,0,-181.25263674186073,33
10262,61,-179.18345752747962,33
10262,122,-152.4909065439744,33
10263,0,-181.21465743474326,127
10263,61,-173.80205047190645,127
10263,122,-153.92879862304508,127
10264,0,-181.64860096287032,77
10264,61,-172.98777558784832,77
10264,122,-154.81246855182323,77
10265,0,-180.53140313572334,77
10265,61,-167.85873739683478,77
10265,122,-155.53076741089316,77
10266,0,-174.65149889912396,77
10266,61,-165.47829628622236,77
10266,122,-148.01765413431792,77
10267,0,-151.95294944725038,77
10267,61,-139.20975800614778,77
10267,122,-126.98913620120312,77
10268,0,-181.67378592038457,138
10268,61,-174.84564799302527,138
10268,122,-154.18113896311795,138
10269,0,-170.18298691464346,77
10269,61,-159.8594169543301,77
10269,122,-144.03577675249895,77
10270,0,-177.16575229635453,16
10270,61,-175.08207550676957,16
10270,122,-148.41277464532368,16
10271,0,-169.48276618895238,77
10271,61,-161.0915122787455,77
10271,122,-142.54316076313697,77
10272,0,-180.33323159752655,138
10272,61,-172.58769197356685,138
10272,122,-153.15504015262633,138
10273,0,-170.2541347564293,138
10273,61,-164.69639508349894,138
10273,122,-142.36931791427187,138
10274,0,-169.2303385074372,138
10274,61,-163.67712119855847,138
10274,122,-141.34250323009212,138
10275,0,-154.50987297382306,77
10275,61,-140.6513947382239,77
10275,122,-130.17312170928955,77
10276,0,-172.71376431235166,138
10276,61,-167.02833790086203,138
10276,122,-144.8659430194801,138
10277,0,-166.03555191302289,16
10277,61,-166.03555191302289,16
10277,122,-136.71264507632262,16
10278,0,-144.30058556416907,16
10278,61,-138.05541014769747,16
10278,122,-116.62810153455554,16
10279,0,-180.0636579250732,77
10279,61,-169.1688236322384,77
10279,122,-154.16987389377925,77
10280,0,-186.62818235766463,16
10280,61,-186.36446776108403,16
10280,122,-157.52602770106347,16
10281,0,-155.47857672523605,138
10281,61,-151.6135705584756,138
10281,122,-127.13042047249272,138
10282,0,-183.22735976662685,138
10282,61,-176.6000272007596,138
10282,122,-155.66850736503727,138
10283,0,-175.42700997951636,138
10283,61,-168.15275995090462,138
10283,122,-148.0854218936974,138
10284,0,-179.70410789635002,77
10284,61,-168.86176350446553,77
10284,122,-153.78984742905342,77
10285,0,-180.21614583327784,55
10285,61,-172.62549369161516,55
10285,122,-152.9818041432469,55
10286,0,-170.68714002008699,16
10286,61,-162.01512581447997,16
10286,122,-143.86228021781412,16
10287,0,-175.41827333781953,78
10287,61,-175.41827333781953,78
10287,122,-146.2181845253043,78
10288,0,-150.59045778436922,16
10288,61,-144.39120396025984,16
10288,122,-122.90789487294441,16
10289,0,-152.2828876896255,16
10289,61,-152.2828876896255,16
10289,122,-122.83278695880828,16
10290,0,-191.02174158564787,137
10290,61,-178.05661693498618,137
10290,122,-166.17262465942588,137
10291,0,-166.36649451271447,16
10291,61,-164.16501153376873,16
10291,122,-137.64102430669962,16
10292,0,-176.47565501462554,77
10292,61,-167.774829805316,77
10292,122,-149.6525923738368,77
10293,0,-167.57117269661512,16
10293,61,-162.01142188745257,16
10293,122,-139.68877810909154,16
10294,0,-178.19651905742322,77
10294,61,-165.14739255701528,77
10294,122,-153.39978642161856,77
10295,0,-168.24048836627603,138
10295,61,-160.01153245279144,138
10295,122,-141.2381609667652,138
10296,0,-168.94319836068797,128
10296,61,-168.94319836068797,128
10296,122,-139.36982556830787,128
10297,0,-178.12045488757263,67
10297,61,-173.67062323620854,67
10297,122,-149.93308030037247,67
10298,0,-195.2563675750123,138
10298,61,-187.0186664118917,138
10298,122,-168.2563649100601,138
10299,0,-155.87997308243203,77
10299,61,-146.3482626115082,77
10299,122,-129.39063480962187,77
10300,0,-175.16385587968983,138
10300,61,-165.86857389792786,138
10300,122,-148.57436423776807,138
10301,0,-157.86398304052452,138
10301,61,-155.06616348514336,138
10301,122,-129.26253842245964,138
10302,0,-178.1471233750508,138
10302,61,-172.01548461060952,138
10302,122,-150.43494400294432,138
10303,0,-160.37082348482946,127
10303,61,-148.83707557152735,127
10303,122,-134.78336833982635,127
10304,0,-172.48631801641648,16
10304,61,-168.6264499381865,16
10304,122,-144.14131890311415,16
10305,0,-173.91720056760332,15
10305,61,-159.56586825065102,15
10305,122,-149.88316905214398,15
10306,0,-187.66508347168934,77
10306,61,-173.26065847605093,77
10306,122,-163.66039675937174,77
10307,0,-189.78576755405913,77
10307,61,-178.92701746551379,77
10307,122,-163.87620150443007,77
10308,0,-181.66457472509313,127
10308,61,-168.8965430683824,127
10308,122,-156.714915344764,127
10309,0,-193.78712676661783,138
10309,61,-189.31196769889615,138
10309,122,-165.59833694283486,138
10310,0,-154.50543917586802,77
10310,61,-142.2710043930476,77
10310,122,-129.27234697746076,77
10311,0,-166.87973158344988,127
10311,61,-157.58206120474205,127
10311,122,-140.30111865970264,127
10312,0,-175.1807149381078,16
10312,61,-166.15959634559192,16
10312,122,-148.4872158312698,16
10313,0,-175.8786635500445,78
10313,61,-175.8786635500445,78
10313,122,-146.57482978782687,78
10314,0,-176.79434126814147,138
10314,61,-176.52396056540576,138
10314,122,-147.69003368463652,138
10315,0,-145.34136690970675,16
10315,61,-137.75508702613104,16
10315,122,-118.11220255954119,16
10316,0,-173.60585781222852,16
10316,61,-164.77616399888683,16
10316,122,-146.83826450133705,16
10317,0,-173.32123493200993,127
10317,61,-158.5654733559752,127
10317,122,-149.54111366902555,127
10318,0,-181.7522649091396,78
10318,61,-181.56656623224214,78
10318,122,-152.632443560901,78
10319,0,-172.61766364915118,138
10319,61,-168.4700310979899,138
10319,122,-144.34256226550877,138
10320,0,-175.00915637250083,138
10320,61,-166.63353182385478,138
10320,122,-148.06020234296707,138
10321,0,-139.3173877156536,16
10321,61,-129.61527516120682,16
10321,122,-112.90741358714885,16
10322,0,-160.28968253560805,16
10322,61,-159.85771551928516,16
10322,122,-131.2194355241285,16
10323,0,-187.52659638756552,16
10323,61,-184.30894080015082,16
10323,122,-159.02941699579122,16
10324,0,-163.09846856128672,77
10324,61,-152.0213873679817,77
10324,122,-137.29389026963375,77
10325,0,-165.90015773495185,77
10325,61,-153.1403722662818,77
10325,122,-140.94430521601262,77
10326,0,-175.05343566193,138
10326,61,-173.7300811504944,138
10326,122,-146.14317205590487,138
10327,0,-175.6137096430453,77
10327,61,-163.7203884454747,77
10327,122,-150.20363194050964,77
10328,0,-186.24811530608966,32
10328,61,-177.33798901756685,32
10328,122,-159.50433930863133,32
10329,0,-176.78467490437004,16
10329,61,-174.58859185099988,16
10329,122,-148.05326099069524,16
10330,0,-151.11271032231838,77
10330,61,-142.23726317656548,77
10330,122,-124.35722913917073,77
10331,0,-187.24042513436285,138
10331,61,-182.27432936958274,138
10331,122,-159.18537407323007,138
10332,0,-195.94261665467747,127
10332,61,-182.15367460983606,127
10332,122,-171.56986280913912,127
10333,0,-180.99977659259696,77
10333,61,-169.0385614281065,77
10333,122,-155.62178692396594,77
10334,0,-196.1640518410524,138
10334,61,-192.67696885204575,138
10334,122,-167.72275444922138,138
10335,0,-184.0308298305876,138
10335,61,-177.25506071372556,138
10335,122,-156.5207383046727,138
10336,0,-154.13930392056432,138
10336,61,-145.29817039183254,138
10336,122,-127.36982049874659,138
10337,0,-187.98032301014612,138
10337,61,-183.18087437699822,138
10337,122,-159.87926826790599,138
10338,0,-150.36223470034386,77
10338,61,-137.49472186484945,77
10338,122,-125.46441921925157,77
10339,0,-127.49564353481095,16
10339,61,-122.50329106731805,16
10339,122,-99.45261674881125,16
10340,0,-155.9140112451446,138
10340,61,-155.77881855480848,138
10340,122,-126.7855996279396,138
10341,0,-186.1993137223284,77
10341,61,-175.30711332037316,77
10341,122,-160.30345868021706,77
10342,0,-171.5378553646614,33
10342,61,-171.5378553646614,33
10342,122,-142.32241169244875,33
10343,0,-172.69510604087634,138
10343,61,-171.47047074345107,138
10343,122,-143.76566175192596,138
10344,0,-173.64388070228017,77
10344,61,-159.8538045606527,77
10344,122,-149.26636626193226,77
10345,0,-187.6066761707689,77
10345,61,-173.99938163034,77
10345,122,-163.12153658672426,77
10346,0,-184.3273285456703,94
10346,61,-176.5707380127653,94
10346,122,-157.152431159652,94
10347,0,-195.32869603680024,138
10347,61,-194.45246248656184,138
10347,122,-166.3316117922609,138
10348,0,-157.06223191496144,138
10348,61,-153.83035383048582,138
10348,122,-128.5607869090117,138
10349,0,-186.72879781009897,127
10349,61,-175.06916163258518,127
10349,122,-161.20829707285247,127
10350,0,-169.3696499295022,138
10350,61,-163.23219959697067,138
10350,122,-141.65924849573838,138
10351,0,-143.80518540503286,138
10351,61,-138.5824874190746,138
10351,122,-115.82192644811337,138
10352,0,-185.776193103715,138
10352,61,-176.77545290220078,138
10352,122,-159.06863411736538,138
10353,0,-178.74349960069588,16
10353,61,-175.3969248257211,16
10353,122,-150.27594086772376,16
10354,0,-177.30170332235375,127
10354,61,-172.4363846492556,127
10354,122,-149.2207275468733,127
10355,0,-181.3583508304519,16
10355,61,-173.05283570406084,16
10355,122,-154.39135848491398,16
10356,0,-171.5427265330441,16
10356,61,-166.86958981984114,16
10356,122,-143.41189453119026,16
10357,0,-147.47804950558213,138
10357,61,-141.37149866220528,138
10357,122,-119.75825622788824,138
10358,0,-165.5843934982014,77
10358,61,-153.4858601528224,77
10358,122,-140.28174146855585,77
10359,0,-191.9519833421064,77
10359,61,-179.3758839365535,77
10359,122,-166.89623714523603,77
10360,0,-176.91795588722678,138
10360,61,-168.95642176434154,138
10360,122,-149.81648436388676,138
10361,0,-174.2383946468946,16
10361,61,-167.7502162504968,16
10361,122,-146.64044933061194,16
10362,0,-153.85315235779154,77
10362,61,-139.44132392873257,77
10362,122,-129.8533974930828,77
10363,0,-170.66547686410627,77
10363,61,-159.20233227896722,77
10363,122,-145.04060044350868,77
10364,0,-175.81050403449518,16
10364,61,-171.51777018240176,16
10364,122,-147.57818239702684,16
10365,0,-142.95506801337143,127
10365,61,-128.79200487118598,127
10365,122,-118.80652498527728,127
10366,0,-175.54699411929346,138
10366,61,-170.68925554959753,138
10366,122,-147.46087411729155,138
10367,0,-169.5717472269148,16
10367,61,-164.50634234422503,16
10367,122,-141.55171260371523,16
10368,0,-177.0619580968058,128
10368,61,-175.33823584019277,128
10368,122,-148.23507500923586,128
10369,0,-168.2952601992215,16
10369,61,-157.8432766938938,16
10369,122,-142.21019788691362,16
10370,0,-180.24158302209943,16
10370,61,-173.45159580758892,16
10370,122,-152.7414457890085,16
10371,0,-157.33711292311483,138
10371,61,-156.2647052113641,138
10371,122,-128.37770755659116,138
10372,0,-147.85157311980362,77
10372,61,-135.92121630638485,77
10372,122,-122.4654784655562,77
10373,0,-183.1141017410804,138
10373,61,-182.85763073819535,138
10373,122,-154.00718962215183,138
10374,0,-169.91763051974112,127
10374,61,-157.22562216644704,127
10374,122,-144.92829930521512,127
10375,0,-188.2430887331102,138
10375,61,-180.84508244501802,138
10375,122,-160.942674102731,138
10376,0,-169.42927272865478,77
10376,61,-156.54238990953593,77
10376,122,-144.54246450624166,77
10377,0,-172.33638343812885,77
10377,61,-162.62889959137067,77
10377,122,-145.92098433395464,77
10378,0,-179.09785284074152,16
10378,61,-175.63286957877142,16
10378,122,-150.6544490915567,16
10379,0,-174.95310340377188,138
10379,61,-168.6593393721474,138
10379,122,-147.28915482208856,138
10380,0,-182.98749550548854,138
10380,61,-181.32856551247494,138
10380,122,-154.14317773529484,138
10381,0,-184.6145201283428,78
10381,61,-184.6145201283428,78
10381,122,-155.1566279865497,78
10382,0,-145.94357814114142,16
10382,61,-143.4637674407097,16
10382,122,-117.27578300190973,16
10383,0,-184.4676763394711,139
10383,61,-184.4676763394711,139
10383,122,-154.54217756571956,139
10384,0,-180.9126234674957,78
10384,61,-180.9126234674957,78
10384,122,-150.97512024355885,78
10385,0,-162.53056955839037,96
10385,61,-162.53056955839037,96
10385,122,-132.7098948780071,96
10386,0,-195.95952215365543,78
10386,61,-195.95952215365543,78
10386,122,-166.1345425564565,78
10387,0,-176.07097088349937,139
10387,61,-176.07097088349937,139
10387,122,-146.17837435235074,139
10388,0,-160.92362321400216,139
10388,61,-160.92362321400216,139
10388,122,-130.9280408182086,139
10389,0,-189.2386836404862,17
10389,61,-189.2386836404862,17
10389,122,-159.37652849865844,17
10390,0,-145.5529694720299,128
10390,61,-145.5529694720299,128
10390,122,-115.70976261979393,128
10391,0,-191.7873591032277,17
10391,61,-191.7873591032277,17
10391,122,-161.88415338806735,17
10392,0,-175.62464691390082,139
10392,61,-175.62464691390082,139
10392,122,-145.71753587287787,139
10393,0,-187.3670327617508,139
10393,61,-187.3670327617508,139
10393,122,-157.4344330150168,139
10394,0,-186.53044476326266,139
10394,61,-186.53044476326266,139
10394,122,-156.5356611524259,139
10395,0,-176.51225266359148,139
10395,61,-176.51225266359148,139
10395,122,-146.62893197448403,139
10396,0,-185.313263270862,139
10396,61,-185.313263270862,139
10396,122,-155.32991001069112,139
10397,0,-187.01689406905587,78
10397,61,-187.01689406905587,78
10397,122,-157.2973244237267,78
10398,0,-188.0161837589505,78
10398,61,-188.0161837589505,78
10398,122,-158.0706376039032,78
10399,0,-178.26377964072682,78
10399,61,-178.26377964072682,78
10399,122,-148.29279039500628,78
10400,0,-196.83077895294318,139
10400,61,-196.83077895294318,139
10400,122,-166.85257023666654,139
10401,0,-185.48517419727062,139
10401,61,-185.48517419727062,139
10401,122,-155.60348538179787,139
10402,0,-175.71161885991881,17
10402,61,-175.71161885991881,17
10402,122,-145.76338868970586,17
10403,0,-172.6796932708864,17
10403,61,-172.6796932708864,17
10403,122,-142.76040581892738,17
10404,0,-181.90106432435823,78
10404,61,-181.90106432435823,78
10404,122,-152.30735659995747,78
10405,0,-146.35097590821795,17
10405,61,-146.35097590821795,17
10405,122,-116.5007855962902,17
10406,0,-152.7286739072557,17
10406,61,-152.7286739072557,17
10406,122,-122.87525194793791,17
10407,0,-176.85334048493584,139
10407,61,-176.85334048493584,139
10407,122,-146.93322167819505,139
10408,0,-181.44683512758334,139
10408,61,-181.44683512758334,139
10408,122,-151.51714287757744,139
10409,0,-194.55446024934704,95
10409,61,-194.55446024934704,95
10409,122,-164.6021819615319,95
10410,0,-185.44409264026848,17
10410,61,-185.44409264026848,17
10410,122,-155.65703297613788,17
10411,0,-178.15376365973674,139
10411,61,-178.15376365973674,139
10411,122,-148.2050855925703,139
10412,0,-185.45018476218394,78
10412,61,-185.45018476218394,78
10412,122,-156.11720759461156,78
10413,0,-178.79429173150237,33
10413,61,-178.79429173150237,33
10413,122,-148.96553236959835,33
10414,0,-173.9743039634174,17
10414,61,-173.9743039634174,17
10414,122,-144.29896549454384,17
10415,0,-155.82122835730675,139
10415,61,-155.82122835730675,139
10415,122,-125.89028329847443,139
10416,0,-185.9686575941733,33
10416,61,-185.9686575941733,33
10416,122,-156.39182899106336,33
10417,0,-186.69365281575313,17
10417,61,-186.69365281575313,17
10417,122,-156.9785916050441,17
10418,0,-190.1011490167922,33
10418,61,-190.1011490167922,33
10418,122,-160.14311078319156,33
10419,0,-175.17956883599467,96
10419,61,-175.17956883599467,96
10419,122,-145.59214769404488,96
10420,0,-200.72512425798004,78
10420,61,-200.72512425798004,78
10420,122,-170.78914511325556,78
10421,0,-177.25858078315417,128
10421,61,-177.25858078315417,128
10421,122,-147.68790379601154,128
10422,0,-165.08437384639205,17
10422,61,-165.08437384639205,17
10422,122,-135.18116438323383,17
10423,0,-161.54799254470163,78
10423,61,-161.54799254470163,78
10423,122,-131.59822766981094,78
10424,0,-158.24352294949335,33
10424,61,-158.24352294949335,33
10424,122,-128.42766641765337,33
10425,0,-181.21540882058935,33
10425,61,-181.21540882058935,33
10425,122,-151.2248227606119,33
10426,0,-188.9139659789308,78
10426,61,-188.9139659789308,78
10426,122,-159.15748951101904,78
10427,0,-190.798817350495,95
10427,61,-190.798817350495,95
10427,122,-160.8186361873555,95
10428,0,-193.53497081211918,17
10428,61,-193.53497081211918,17
10428,122,-163.93768531367857,17
10429,0,-192.92099254194497,139
10429,61,-192.92099254194497,139
10429,122,-162.92508476776084,139
10430,0,-175.38235074802483,128
10430,61,-175.38235074802483,128
10430,122,-145.54142510723398,128
10431,0,-175.18158130822653,139
10431,61,-175.18158130822653,139
10431,122,-145.45376095566408,139
10432,0,-179.3900344842195,139
10432,61,-179.3900344842195,139
10432,122,-149.44333429387072,139
10433,0,-194.2798376951325,33
10433,61,-194.2798376951325,33
10433,122,-164.69021076495096,33
10434,0,-170.25624217821613,17
10434,61,-170.25624217821613,17
10434,122,-140.32641784898394,17
10435,0,-190.10598524110952,96
10435,61,-190.10598524110952,96
10435,122,-160.62831741964396,96
10436,0,-184.22766388982717,139
10436,61,-184.22766388982717,139
10436,122,-154.29025068415018,139
10437,0,-185.5278046170553,139
10437,61,-185.5278046170553,139
10437,122,-155.53720707321355,139
10438,0,-187.74587619556692,128
10438,61,-187.74587619556692,128
10438,122,-157.80146266103722,128
10439,0,-185.1318503595535,16
10439,61,-185.1318503595535,16
10439,122,-155.39957880149126,16
10440,0,-165.76991538240907,33
10440,61,-165.76991538240907,33
10440,122,-136.07248611269375,33
10441,0,-185.90269410393944,139
10441,61,-185.90269410393944,139
10441,122,-155.97325376229256,139
10442,0,-182.50011223314257,17
10442,61,-182.50011223314257,17
10442,122,-152.5077917193778,17
10443,0,-176.33377512103203,78
10443,61,-176.33377512103203,78
10443,122,-146.84331834077653,78
10444,0,-175.679888254065,139
10444,61,-175.679888254065,139
10444,122,-145.78600572812425,139
10445,0,-184.17951402569793,33
10445,61,-184.17951402569793,33
10445,122,-154.53600829050612,33
10446,0,-189.63912452356743,17
10446,61,-189.63912452356743,17
10446,122,-159.64580247153702,17
10447,0,-190.18323538746444,139
10447,61,-190.18323538746444,139
10447,122,-160.18887427949187,139
10448,0,-180.42811368681438,79
10448,61,-180.42811368681438,79
10448,122,-150.91625608985677,79
10449,0,-192.57153104130012,33
10449,61,-192.57153104130012,33
10449,122,-162.89831695571144,33
10450,0,-191.54349859689862,78
10450,61,-191.54349859689862,78
10450,122,-161.599410361575,78
10451,0,-156.17422229041676,128
10451,61,-156.17422229041676,128
10451,122,-126.21451809095036,128
10452,0,-158.93916073366805,17
10452,61,-158.93916073366805,17
10452,122,-129.1531736856449,17
10453,0,-172.18436728353774,17
10453,61,-172.18436728353774,17
10453,122,-142.41485355740994,17
10454,0,-192.73354701220205,32
10454,61,-192.73354701220205,32
10454,122,-163.28619374507895,32
10455,0,-164.0517489237815,78
10455,61,-164.0517489237815,78
10455,122,-134.39466840764226,78
10456,0,-168.12433971086568,78
10456,61,-168.12433971086568,78
10456,122,-138.16953867307978,78
10457,0,-158.9241198628983,128
10457,61,-158.9241198628983,128
10457,122,-129.1078836564597,128
10458,0,-158.83314331710181,78
10458,61,-158.83314331710181,78
10458,122,-128.91112200048624,78
10459,0,-175.47426405933433,139
10459,61,-175.47426405933433,139
10459,122,-145.51476922718442,139
10460,0,-162.7402769405525,78
10460,61,-162.7402769405525,78
10460,122,-133.03047729556482,78
10461,0,-175.14621593676728,139
10461,61,-175.14621593676728,139
10461,122,-145.28750123237376,139
10462,0,-183.25990258027582,78
10462,61,-183.25990258027582,78
10462,122,-153.7024811441197,78
10463,0,-187.4445387072771,96
10463,61,-187.4445387072771,96
10463,122,-157.64458439370588,96
10464,0,-188.6314808564029,17
10464,61,-188.6314808564029,17
10464,122,-158.6869644472136,17
10465,0,-172.18475822997272,78
10465,61,-172.18475822997272,78
10465,122,-142.48834531257705,78
10466,0,-165.95052809300125,78
10466,61,-165.95052809300125,78
10466,122,-136.0516723979935,78
10467,0,-173.86644097539408,78
10467,61,-173.86644097539408,78
10467,122,-144.29236396690266,78
10468,0,-179.0106022509137,17
10468,61,-179.0106022509137,17
10468,122,-149.01717120687243,17
10469,0,-162.65561886255057,33
10469,61,-162.65561886255057,33
10469,122,-132.7603681780247,33
10470,0,-201.33868785248245,96
10470,61,-201.33868785248245,96
10470,122,-171.8600246350298,96
10471,0,-154.11421234952735,96
10471,61,-154.11421234952735,96
10471,122,-124.3423819372783,96
10472,0,-174.18415009454918,17
10472,61,-174.18415009454918,17
10472,122,-144.1955749051743,17
10473,0,-182.2836377763619,139
10473,61,-182.2836377763619,139
10473,122,-152.29415042619323,139
10474,0,-157.07177834686553,78
10474,61,-157.07177834686553,78
10474,122,-127.41339271149872,78
10475,0,-147.29469510005828,17
10475,61,-147.29469510005828,17
10475,122,-117.45624182855822,17
10476,0,-157.6542144848971,139
